trace,trace_key,genet_reward,final_reward,reward_gain,genet_bitrate,final_bitrate,genet_rebuf,final_rebuf,genet_smooth,final_smooth
result_sim_abr_fcc-test_067_test_fcc_trace_27175_http---www.amazon.com_1320_0,067_test_fcc_trace_27175_http---www.amazon.com_1320_0,0.4819148936170212,0.43404255319148943,-0.04787234042553179,525.0,515.625,0.038538491036334006,0.038538491036334006,0.046875,0.08437500000000002
result_sim_abr_fcc-test_098_trace_939562_http---www.google.com-mobile-_320,098_trace_939562_http---www.google.com-mobile-_320,1.7755319148936164,1.7351063829787228,-0.04042553191489362,1885.4166666666667,1841.6666666666667,0.012714811310294274,0.012714811310294274,0.140625,0.13645833333333332
result_sim_abr_fcc-test_079_test_fcc_trace_14731_http---www.facebook.com_1380_0,079_test_fcc_trace_14731_http---www.facebook.com_1380_0,0.2954664544900887,0.2667430502347696,-0.028723404255319107,337.5,356.25,0.06515196983687288,0.06515196983687288,0.01875,0.065625
result_sim_abr_fcc-test_059_trace_941752_http---www.facebook.com_0,059_trace_941752_http---www.facebook.com_0,0.47234042553191485,0.4436170212765958,-0.02872340425531905,496.875,496.875,0.036268391022066616,0.036268391022066616,0.028125,0.05625
result_sim_abr_fcc-test_029_test_fcc_trace_5554_http---www.amazon.com_1080_0,029_test_fcc_trace_5554_http---www.amazon.com_1080_0,0.5106382978723404,0.4914893617021276,-0.019148936170212794,534.375,543.75,0.02370564355873503,0.02370564355873503,0.028125,0.05625
result_sim_abr_fcc-test_091_trace_11332_http---www.facebook.com_960,091_trace_11332_http---www.facebook.com_960,0.3191489361702128,0.30000000000000004,-0.019148936170212738,356.25,375.0,0.04877980630951769,0.04877980630951769,0.0375,0.075
result_sim_abr_fcc-test_056_test_fcc_trace_27175_http---www.amazon.com_600_0,056_test_fcc_trace_27175_http---www.amazon.com_600_0,0.5297872340425531,0.5106382978723404,-0.019148936170212738,557.2916666666666,562.5,0.03606082757398547,0.03606082757398547,0.03229166666666667,0.05625
result_sim_abr_fcc-test_006_trace_7256_http---www.facebook.com_640,006_trace_7256_http---www.facebook.com_640,0.3861702127659575,0.36702127659574474,-0.019148936170212738,412.5,412.5,0.045863587211954694,0.045863587211954694,0.028125,0.046875
result_sim_abr_fcc-test_031_trace_849842_http---www.facebook.com_640,031_trace_849842_http---www.facebook.com_640,0.34787234042553195,0.32872340425531926,-0.019148936170212683,375.0,384.375,0.04769859279536504,0.04769859279536504,0.028125,0.05625
result_sim_abr_fcc-test_028_trace_663494_http---www.facebook.com_960,028_trace_663494_http---www.facebook.com_960,1.2510638297872343,1.2325682228296515,-0.01849560695758279,1284.375,1605.2083333333333,0.02034302419763676,0.06331440756491567,0.053125000000000006,0.20729166666666665
